Step,front_r_mean,front_g_mean,front_b_mean,left_r_mean,left_g_mean,left_b_mean,right_r_mean,right_g_mean,right_b_mean
0,0.17547707771927126,0.009403807402368914,0.8287554939354252,0.18170960425455965,0.010196256125168139,0.832273400263163,0.1877295091169712,0.025800390393669274,0.8454449377026775
1,0.17545805828958272,0.00940780218227563,0.8286312169592221,0.18167764248953874,0.010194479880424573,0.8321247067994962,0.18769124497341402,0.025589274180576452,0.8453047128576405
2,0.17492296847703834,0.00938773799280551,0.8269391447906095,0.18201378817465852,0.010183002327455242,0.832021912041976,0.18631242846285778,0.021472945111080013,0.8432854152864783
3,0.17363990982400512,0.009480128069608703,0.8248558248304677,0.1850314634026191,0.010047958520733632,0.835123259638542,0.18323419831110477,0.013592109406245516,0.837511131291547
4,0.17435279728610353,0.0097316232436459,0.8252274258224189,0.1910964594249043,0.009913071474131181,0.8427682159911402,0.17950497580747785,0.007783298289964653,0.8282892843471243
5,0.17763098460511897,0.010107434503990351,0.8288353538178798,0.19789014579292083,0.011107549774449802,0.8511279066463805,0.1770651982177391,0.008204287311978775,0.8222764310703418
6,0.18338644473596458,0.01037249493016882,0.8360141423524835,0.19632330615299118,0.01978676890104441,0.85101591576354,0.17765459689640326,0.009099225477998801,0.8226097932299977
7,0.19060222162457854,0.010766975927100674,0.8452515322031523,0.19759118885619184,0.028948795173546413,0.8466057300992977,0.18085874944855154,0.010057969130728659,0.8262709688069104
8,0.1911908574267931,0.016295440711455063,0.8477965471441485,0.2005578091523151,0.03499699532465383,0.8444809709205909,0.18579073453555595,0.011468889874454527,0.8327063272667522
9,0.18898306505210452,0.021273699742485316,0.8472438213199242,0.20245873137582457,0.037871458354789514,0.843464433422502,0.19170595054870057,0.013076540947945088,0.8407782692133535
10,0.19056498518972195,0.02591864452556554,0.8443563587041111,0.2044269220953957,0.035584652023145265,0.8451610515108278,0.19175354509916806,0.015129195662329028,0.8419413276988635
11,0.19155425354247013,0.028590193722541565,0.842716145290647,0.2057400929003964,0.03444347499336116,0.8472592273595522,0.19051556448498108,0.01621926430974719,0.8411109100494208
12,0.19098820660462293,0.02931128420183897,0.8418030875442669,0.20563194924048767,0.03399336892780176,0.8477384003863162,0.18953879038030944,0.016582053842117143,0.8397965430217057
13,0.18938025569682448,0.029395673588186722,0.8406350921139119,0.2052222007088832,0.03363354189620878,0.8479920583462007,0.18872417009111506,0.01674016513842019,0.8385625754483831
14,0.18817038078316925,0.029482328662977963,0.8398415741231414,0.2047320825754675,0.03315939694486359,0.8484338013640826,0.18785543224645798,0.01689964161492764,0.8372491031466524
15,0.18695164458222222,0.02961109624631492,0.8392120642679765,0.20400443794573006,0.032621245101468736,0.8486694207507313,0.1866359879351176,0.01711120135880635,0.8356034939652096
16,0.1862263779262627,0.02979657988443748,0.8390158228626707,0.20309555103656962,0.03190944766551279,0.8485730760551876,0.18560821239006978,0.01731532643610221,0.8342663882446888
17,0.18364627634846076,0.02873414004827797,0.8382711669105597,0.20170481256351366,0.033578978992360356,0.8473920238479282,0.1855525898043381,0.016377771176261064,0.8327547606656022
18,0.17871421111357363,0.023724555347819073,0.8348492135863187,0.19946332953122067,0.03625802600037611,0.8448363846078092,0.18714262301240428,0.01459456581554553,0.8308701932191634
19,0.18087356044256944,0.019259687994557597,0.8340474400128958,0.19117826541698116,0.035901529413342397,0.8402864108610504,0.18493319440349118,0.012906162187208386,0.8253523949750304
20,0.18369556357444328,0.014606060692367029,0.8331114569214009,0.18422837206728446,0.031023903922872496,0.8366774865440602,0.1830386157302802,0.012260504817560837,0.8192929181369365
21,0.1847071859816697,0.011741591323201774,0.8313410425642336,0.1816370268293107,0.026049247006096687,0.8335694140312193,0.18266419441763396,0.011881535716880214,0.8165339138491007
22,0.1822354107272709,0.010547197107634361,0.8255511531199776,0.1829646001044164,0.02098306364867089,0.8318299473584708,0.182481937008127,0.011491026665062276,0.8137829971752893
23,0.1798762576044626,0.010444561474543493,0.8204940915129244,0.1844440643608167,0.017294084873261655,0.8308366933593311,0.18255267398316363,0.011268255676271781,0.8119330628167717
24,0.17865403479170172,0.01034186247337718,0.8163317916975951,0.18562887672413755,0.013770278535867925,0.8295846794524091,0.18271685836836818,0.011076363086380497,0.8101595149566387
25,0.17807308820915044,0.010270607705201872,0.813057962947628,0.18638944910888855,0.010901567626007901,0.8281781987446791,0.18305714529956676,0.010918350650033106,0.8084668830394994
26,0.177771428267113,0.010195173910175263,0.8105549734006962,0.18601459143281898,0.009509084019376083,0.8254850636299741,0.18341100066925012,0.01079232254501782,0.8071400954940806
27,0.17764163678161782,0.010127250556263791,0.807977832483679,0.18419199875434034,0.008891954128746715,0.8210387495900818,0.18382770243888422,0.010677607247120484,0.8059528464106557
28,0.1777098834913138,0.010082681716446105,0.8060159867825752,0.18193170729428756,0.00887597529259933,0.8161753230451118,0.1844061992012114,0.010575976970193822,0.8046375483335634
29,0.1779213336612676,0.010026169170807281,0.8038274946188642,0.18031368293676173,0.008897988001475848,0.8123429188181653,0.18505760674985808,0.01046278672351845,0.8033966329371506
30,0.1781936834090505,0.009992610934694376,0.8021395257819158,0.17866846462068064,0.008913225488386618,0.8080743700975517,0.18564822025239877,0.01039863627396643,0.8023675810349556
31,0.1786822330134015,0.009941981306433733,0.8001644055539865,0.17775534087544362,0.00893742869762614,0.8038766225351489,0.1863957057407931,0.010291479821145042,0.8011736304209358
32,0.1792022872917053,0.009913268890816293,0.7985620378850019,0.17725160783799807,0.008949291980316293,0.8008395893101672,0.18720982970448094,0.010199275386004186,0.7999283892990459
33,0.1798386434588953,0.009857342640236681,0.7967420554627549,0.1767751767906821,0.008981908542574907,0.7970678620932422,0.18800322582252407,0.01010452359403692,0.7986689385751194
34,0.18058175644548,0.009836561415648754,0.7952217393676664,0.17655719120083782,0.008980877033940285,0.7945261918229211,0.18887674110185726,0.010012240969714056,0.7973705116824594
35,0.1814082692420145,0.009797539140169812,0.7933621743165684,0.17644138957424182,0.008999121424094618,0.7924410002482806,0.18981910759161905,0.009970269337995557,0.7961970939395212
36,0.18198087948353184,0.00977191318692058,0.7917209200252194,0.17597828250127967,0.008970982785325462,0.7896688167354685,0.1909007246941862,0.00994711068480424,0.7945835621691003
37,0.18247164062160223,0.009742368447606882,0.7901662272382793,0.17546091542471895,0.00893917809976533,0.7875614174274261,0.19165213985926574,0.009949187219434441,0.7936115451895324
38,0.18324472596502805,0.009704479276481732,0.7877330091097879,0.17488777741211137,0.008907976333105935,0.784118212480717,0.19310295657004536,0.009900566004818492,0.7911557818700348
39,0.18400163994853513,0.009661662170404532,0.7859424856987975,0.17463989536137425,0.008905499400111663,0.7814661450153982,0.19389135955338954,0.009873254085052062,0.7900172788936105
40,0.18447777427136014,0.009639948029403276,0.7845011500806495,0.17437513220411827,0.008898397281590755,0.779381250475736,0.1946103043427516,0.009836494373924955,0.788722329526954
41,0.18543973027581043,0.009589679570799797,0.7822251361099046,0.17451859890184462,0.00890723746641728,0.7764205424905243,0.19567363048843842,0.009758963793041225,0.7868478183146332
42,0.18613195184780995,0.009546228701793778,0.7801866437290368,0.1745530686245965,0.008887654799427215,0.77403345504564,0.1966607122202918,0.009729041233839,0.7849988652299803
43,0.18684122111025628,0.009498707304896275,0.7775084292216149,0.1748708949651694,0.008870604985950957,0.7714786528736219,0.19781040016669682,0.009687782932495946,0.7827742632133465
44,0.1876029848073479,0.009454604433448094,0.7751068559199985,0.1755520539810879,0.008873358659869096,0.7690313773806281,0.1987662681446033,0.009642888005882142,0.7807216393202191
45,0.18846560197986964,0.009414422457159679,0.7719154339582409,0.17669553363466248,0.008863908379994673,0.7662087665942754,0.2002973650359389,0.009585771991676676,0.77751994888845
46,0.18937421513194,0.009376425176488625,0.7691061811941268,0.1778048156829698,0.00886582407017664,0.763767999592876,0.2010616683674763,0.009549373857538044,0.775660954862523
47,0.18989769645010582,0.009339685567200984,0.7660550658341282,0.1789397403003913,0.008843366566059588,0.7618194071710537,0.20201838767240243,0.009520261797506495,0.7731481562301341
48,0.19063061919202404,0.009307367846721948,0.7629740096573799,0.18074415202548524,0.008849890282765057,0.7590324493806863,0.20330543769801815,0.009457295117341658,0.7700462275891115
49,0.19160749654711648,0.009273661318267755,0.7590533146948207,0.182490543915657,0.008859285446250545,0.7566409684607293,0.20428359431311838,0.009418447918173624,0.7673033269901793
50,0.19197134727683432,0.009260076006911208,0.7550947593714649,0.18414999031353596,0.008855954571410422,0.7546039519383293,0.20528025513814527,0.009397712645279664,0.7640055870969951
