Step,front_r_mean,front_g_mean,front_b_mean,left_r_mean,left_g_mean,left_b_mean,right_r_mean,right_g_mean,right_b_mean
0,0.17547548590117437,0.009403732399921205,0.8287647014381824,0.18171456471189248,0.010196853612200149,0.8322711415862324,0.18772894325868397,0.025791803108329573,0.8454427308818424
1,0.17542813316305447,0.009404763530605964,0.8284029036400634,0.18166700632401808,0.010195603330012456,0.832084104395943,0.1876422218157745,0.025358823433982436,0.8451477276131342
2,0.17485790054290407,0.00939299854281523,0.8267364887410583,0.1820482896311297,0.010175893234878667,0.8319769720796467,0.1862750599484461,0.02135545984345583,0.843183330474373
3,0.1735798037179296,0.009479125368240703,0.8247422798505245,0.18534405831597592,0.010043578735322292,0.8355324223807014,0.18297155481846059,0.01299424448177057,0.8369658979795241
4,0.17520122263853746,0.009836855220657586,0.8264122665462551,0.19244821020603078,0.009902364960738909,0.8445735716912673,0.17879953991513886,0.007787951894567526,0.8255791415682173
5,0.17960861374290507,0.010200562666387933,0.8314704102294505,0.1975064356647539,0.015485362756288592,0.8517776830480416,0.17680545045650475,0.008492521592664452,0.8220802499141957
6,0.187097664901281,0.010510183301034115,0.8412727781803983,0.1962808481391626,0.023973187503015577,0.8497481229995323,0.17887839781335613,0.009495037318940854,0.8243616747066831
7,0.19196511744017072,0.012554521951595279,0.8475634032681145,0.1990298906394894,0.03141103978430696,0.8456137073412798,0.18233772806904772,0.010468968224649945,0.8283740897112555
8,0.190930436374148,0.01697848800413901,0.8478613333040661,0.20126442900870503,0.03646218518216369,0.8441800146750773,0.18619586295541846,0.011673477118372964,0.8334175563189109
9,0.1893771947797569,0.020024467059748734,0.8471260765210397,0.20174402808356937,0.03786925994125244,0.8434496431605153,0.1892967712461565,0.012407893552627775,0.8372951370946985
10,0.1885408866948758,0.02055187003670785,0.8460092559709351,0.2006020574144435,0.03773154403085514,0.8426366029378286,0.18908578883206803,0.012454569517793763,0.8363462700870642
11,0.18899917336838476,0.01829872414403534,0.8449787034131871,0.1980796337277102,0.03567094527635097,0.8422808622151714,0.1858003883515542,0.012083924569935492,0.8302086100563043
12,0.18973927603417529,0.015325308017583994,0.8435939416482036,0.19562416932136759,0.03302846294840973,0.8422485705815257,0.18460702423326245,0.011871100129319133,0.8274628460189716
13,0.1898907371928836,0.013725371892952783,0.8422452501133914,0.1921789738399323,0.030235318684367577,0.8423990470148478,0.18379748545473004,0.011698383129079053,0.825130226950995
14,0.18965938686014375,0.011857274323222066,0.8402881090772564,0.1895529141073273,0.028232875061271343,0.8424619336254162,0.18316687136497276,0.011543977854760523,0.8228173870698775
15,0.18892258732512276,0.011117580468484253,0.8382995971516799,0.18849122971366253,0.02648761448401944,0.8414508267085837,0.18289081832224222,0.011455792118642172,0.8210689951510397
16,0.18728580516685664,0.010692792981780727,0.8350446887223889,0.1884509303522256,0.02443518559025505,0.8402683651599041,0.18266120123088148,0.0113558928036065,0.8195317296539065
17,0.1857589519978653,0.010636299903959616,0.8320841298115894,0.18875576820627282,0.022536356983278563,0.8392641170240068,0.1824764027938457,0.011248681640954486,0.8177486573403727
18,0.1839996839857714,0.010569296861993364,0.8285359390533676,0.18911405902252384,0.0202520854810688,0.838033621128807,0.1824271282899366,0.011138394496895262,0.8161304965949275
19,0.18208023284236444,0.010486696645237653,0.8241118685982899,0.1895775194322549,0.017298920220139048,0.8364726464981231,0.18241487681387206,0.011006287878719323,0.8144038364176343
20,0.1814073841323968,0.010450512601518322,0.8218070680481319,0.18953058373448084,0.0159838346498329,0.8352323423395657,0.1826865380517743,0.010956894314718876,0.8130646214125595
21,0.18088140604772407,0.01041648520742031,0.8198389848362272,0.18944323523374118,0.014671800590144182,0.8340015913756629,0.18288212592467037,0.010924305574563933,0.812209200894357
22,0.18028057601190586,0.010365437334527522,0.8170399375800489,0.18929720937911823,0.012699203399469604,0.8320024444973436,0.18328269870915506,0.010870099227608988,0.8106277095234503
23,0.17990793696639684,0.010328727703063907,0.8150705681956033,0.18922770262682023,0.011173765804662771,0.8304786836819162,0.18359806904023823,0.010820119777051143,0.809473975033374
24,0.17968447122953798,0.010309094247042195,0.8137108151571996,0.18894224488440078,0.010431309625735947,0.8291566740652723,0.1839860428057329,0.010788912934540878,0.8084169415495133
25,0.17944392226916284,0.010284419764422155,0.811855453261134,0.1882680488001559,0.010145540060608272,0.8274537591904861,0.1844561200892607,0.010814652198216423,0.8074838920727773
26,0.17927788038511014,0.010274060464374032,0.8104874791538369,0.18730450810674973,0.010007590056589775,0.8254417519507483,0.18503974017306188,0.010846861336739509,0.8063327977407243
27,0.1790449618980412,0.010252801193668637,0.808728301554264,0.18621302629712458,0.00988848644387264,0.8232923377224101,0.18552213902266376,0.010885715055766442,0.8053120635798674
28,0.17884871255153809,0.01023783207376003,0.8071487175103179,0.18527686697681675,0.009705589692978743,0.821220038725233,0.1861316697315476,0.010894788859407216,0.8039788485544221
29,0.17864173037829442,0.010199581304726384,0.8050371350959598,0.1840876376165946,0.009461896054371114,0.8185308946424744,0.18663070992092115,0.010885932899286398,0.8028493723743799
30,0.17852395736069523,0.010170122612252563,0.8032890364952952,0.18274812853065936,0.009233820515765935,0.8155320895549352,0.1873014200746754,0.010872964164641348,0.8014202204304262
31,0.17849656980313955,0.010124881747896464,0.8011094954119183,0.1815060678142689,0.009007686627045071,0.8127177326753934,0.18806080502312209,0.01084796157753362,0.7999220258095945
32,0.17853033254712694,0.010078683038762144,0.7991043087445249,0.18009951355184942,0.0088043894244236,0.8095742573260395,0.18887379239923907,0.010815377990919526,0.7982890571652698
33,0.17854166059062052,0.010037430076562378,0.7971727025385867,0.17829586311741796,0.008710617443877725,0.805370548508613,0.189674531683955,0.010782294141646541,0.7966147074668853
34,0.1787339891040506,0.0099724333139785,0.7947080828948234,0.1770272557293626,0.008690749868055635,0.8021414580774406,0.19051385142273178,0.010736527343419587,0.7948326297076092
35,0.1789599356438384,0.00991343886146354,0.7919321907511169,0.17578012856128036,0.008670603034719606,0.7985134448872014,0.19112553991043502,0.010699217506966544,0.7934854972477078
36,0.17955474764060333,0.009868355330104371,0.7896516705211744,0.1743480125916866,0.008681570283999136,0.793672965106214,0.19233463466157594,0.010575944179716799,0.7913874558107609
37,0.17996880769044496,0.009818584299096529,0.7876751315879039,0.17382649063895061,0.008667493231207588,0.7914874227109955,0.19293496747686031,0.010543944383890407,0.7900995497273291
38,0.18043072478491032,0.00976853960583072,0.7855883830413921,0.17326337285597718,0.008661519632636186,0.7884969436452453,0.1936089990187904,0.010487553393384424,0.7888030635454503
39,0.18105434390156572,0.00972780413111247,0.7835943756473877,0.17298050816764599,0.008665167119293693,0.7854195699517307,0.19467359871974824,0.010364651859293174,0.7869251394121687
40,0.18152463068072133,0.00969301109007077,0.7813294651593066,0.17296529138955993,0.008645810103090994,0.7831998277507699,0.19527478192379488,0.010376119876665481,0.7847549730074236
41,0.18096535507085462,0.009667245895658419,0.778813953139255,0.17307910492065567,0.008612516578579832,0.7825674282397728,0.19569773996868542,0.010423111067413114,0.7823821594606581
42,0.1800384556929279,0.009648337690540765,0.7752156292677895,0.17346896272993237,0.008596969998235516,0.7817444041678029,0.19626511405108302,0.010433127729801572,0.7787477483623418
43,0.1799378473755967,0.009612470747672994,0.7724593986974234,0.17377743127137357,0.008595290473269148,0.7797560046659152,0.19677141821986843,0.010391934727470966,0.7768111551362943
44,0.18033414844854015,0.00958413953029281,0.7692010512083721,0.1742185637875755,0.008596822700895129,0.7773590196503329,0.19738878276630267,0.010342994776815025,0.774283915001583
45,0.18071319573100397,0.009546692908877429,0.7665453245052903,0.17450641023088362,0.008595075740585144,0.7760489607624604,0.19790819800502832,0.010303779002552504,0.7707562084471364
46,0.1813077695276711,0.009524688160180456,0.763491390348871,0.17484422970565547,0.008592031272271096,0.7747803674303905,0.19829032773441144,0.010265569895721234,0.7675850805535331
47,0.18219617392442486,0.009495982926017565,0.7609186779449342,0.17520150642018584,0.008584474961328682,0.7735039122379005,0.19874696339594533,0.010201830728708923,0.7634773126926396
48,0.18357722731464088,0.009474278507600149,0.7578877995693866,0.17572271680408239,0.0085855736955475,0.7719658125668555,0.19920618882479793,0.010123039767705302,0.759216423471052
49,0.18533831477224746,0.009452697333326323,0.7547703363890609,0.17661999971040002,0.008595994600132226,0.7697818661326576,0.1998657701365445,0.010013210430374316,0.7548741565707643
50,0.18708133016290437,0.00943501633360397,0.7520116957453693,0.17771217301538644,0.008607468082775311,0.7677769825909054,0.2003663613056946,0.009940421490242168,0.7509942854715136
51,0.18907331044684506,0.00940711132809534,0.7490136023845264,0.17909445608536897,0.008620970109718221,0.7655225144819667,0.2011043017907681,0.009855264184440255,0.7470561245537982
52,0.19168250352928098,0.009387157879188575,0.7451953571846337,0.18093585832099235,0.008641275467938499,0.763007499371262,0.20200572036100709,0.009775831285612168,0.7428990551456849
53,0.19395748086078937,0.009385916143644648,0.7420857786624392,0.1825265195991808,0.008644194195737425,0.7613527563909871,0.2033140863693581,0.00972344976630169,0.7377316704243816
54,0.19692921413981243,0.009391813266222156,0.7383066360464956,0.1838795303026152,0.008648348878889434,0.7601036683180497,0.20513448424533778,0.009707099759493066,0.7323482915114261
55,0.19924403130448307,0.009415078493456784,0.7355454411541408,0.18502883558901537,0.008646436466947257,0.7592441081848719,0.20720883221573963,0.00971462979001534,0.727634586747483
56,0.20097759656962325,0.009414944162655911,0.7337624999233144,0.18611776190277898,0.008627490673479251,0.758669254890927,0.2098608950741108,0.00974471806464551,0.7224376751910908
57,0.20285013644654074,0.009438533149987553,0.7318819168244434,0.18764863666590845,0.008620429256276402,0.7577278326528646,0.21295060372989036,0.00977160118856679,0.7176095897917153
58,0.20417615309012885,0.009467652421187545,0.7307838358512448,0.18917708243886533,0.008592655864221253,0.7568296033342229,0.2163949220321583,0.009810602004639265,0.7128571476012998
59,0.20576075278300865,0.009476352869003125,0.7293570003585604,0.1910123054066232,0.008591522087969216,0.7554459818655879,0.22037507784867572,0.009843627306357652,0.7079555666107825
60,0.20818819902646302,0.009491795126054461,0.7268430049748899,0.1936221175853781,0.008575709930074046,0.7531876877535156,0.22324051651669427,0.009859876180082884,0.7047002208220984
61,0.21040218583632272,0.009494210808845993,0.724570221025984,0.19603140380094933,0.008572554121669096,0.7510765831904248,0.225545105091694,0.009872093831538887,0.7027258360239559
62,0.2140939121633454,0.009505896030023038,0.720367482988178,0.19963614730396498,0.008574919404408994,0.7472222177453022,0.22686858793218437,0.009871033039951942,0.7020781964882952
63,0.21792339319921386,0.009502882884332955,0.7158398558612337,0.20332028199242072,0.008577284110396818,0.7430423600645376,0.22765812587577125,0.009867151252056094,0.7024912831215474
64,0.22197422477150974,0.009510723718871187,0.7110718554489371,0.20801356476655455,0.008601455867947768,0.7373979661015134,0.22837959964836443,0.009839954005271824,0.7036402905436656
65,0.2256287712433455,0.009496531001247777,0.7071438910145531,0.21511418415393466,0.008635690712674648,0.7282980956228856,0.22896038017439657,0.009782245173443975,0.7044641598698126
66,0.2275361740743176,0.00948271415776749,0.7060362579957666,0.22433075763952595,0.008689070968573855,0.716098867085525,0.2297618348493949,0.009751212186102956,0.7055889391568052
67,0.22858869287505135,0.009487247522557592,0.706437263282595,0.23298536870982553,0.008725364844002258,0.704834009893267,0.2305236029454664,0.009687383295616836,0.70667284629602
68,0.22963750834613691,0.009470050274694816,0.7069892736893612,0.2398587505206471,0.00876254618769092,0.6962453070567012,0.23135975958004742,0.00966550199147542,0.7079064982675751
69,0.23107711292045252,0.009492397972187113,0.7078926001393483,0.24496195530757378,0.008780630717946663,0.6910405536886834,0.2320732592987369,0.009672853293379175,0.7089484447320915
70,0.23243480782758252,0.009499022955643163,0.7088366434347741,0.24677346640611977,0.008786428645228517,0.6912625759439409,0.2329581715707527,0.00967450687898419,0.7101759347598696
71,0.23421391098773056,0.009509493481394347,0.7100229006191894,0.24867368126497216,0.00878274385538034,0.6918769524568594,0.23378709343314283,0.009692664683081956,0.7112320296400506
72,0.23577655856031907,0.009522311284677306,0.7110979592130194,0.25041594137857387,0.008776212727148121,0.6925554941142286,0.2348219553956441,0.00970788770565378,0.7125781000412891
73,0.23773183559078706,0.009533643772519548,0.7124753639094422,0.25272724923750745,0.008781190100699788,0.693631154085223,0.2358776321674659,0.009715553498974384,0.7139645704554386
74,0.2392643449680205,0.009547774333378887,0.7136460079634804,0.2545925176801526,0.008808019180082696,0.6946408035913268,0.2366314416858779,0.009690564216847341,0.7150683068268742
75,0.24079584886179073,0.009556471522048185,0.7150602957338273,0.2569916157360334,0.008906516006993067,0.6964703037685139,0.2373953038742234,0.00960573827330519,0.7163748813770395
76,0.24212554758179106,0.00956173041508664,0.7170053180454655,0.25881365302899445,0.009039144314122286,0.6984759640039978,0.23781407745471497,0.009504358181680914,0.7177540621374776
77,0.24303188853416915,0.009574505903417642,0.718719049237566,0.26047286976584055,0.009143677025757966,0.700707771732897,0.23808428406192148,0.009417708541070739,0.7188355022334729
78,0.2441725871566053,0.009601534466744619,0.7209794272116641,0.26232413537059657,0.009271145820857729,0.7036185762169777,0.2382775480820145,0.009355375879606477,0.719907903385649
79,0.24509719957828646,0.009601895530963073,0.7229371234069818,0.26384166037785145,0.00935883849039725,0.7062679276596743,0.2383103637415596,0.009277624110231685,0.7205556369491019
80,0.24594157871401803,0.009640567418964657,0.7248118801783043,0.265251866307267,0.009447399806026935,0.7089083431248301,0.2383212642263155,0.009248081248501986,0.7210101874729776
81,0.24683698764129214,0.00963818368790064,0.7265356579221719,0.26678972445888366,0.009518277783937552,0.7119034006765986,0.23849917613807406,0.009163092997717767,0.7215181521204627
82,0.24786261174690136,0.009692220467069237,0.7286150949522723,0.2680948522832577,0.009567031571112342,0.7145252869865778,0.23873581308304895,0.009119729488239215,0.7219051788328299
83,0.2488623228469312,0.009714543761226593,0.7304999288796399,0.2696420023598774,0.009636029088791775,0.7176464912433417,0.2392710379685857,0.009104042407992239,0.7224708632537299
84,0.24965254385212268,0.00972573690839445,0.7320166348882836,0.27115220648010335,0.009700061685906326,0.7207950504858657,0.2400332891605896,0.009073433091945271,0.7230627890076585
85,0.250465423337123,0.00973863570188106,0.7333741587541521,0.2724317333418493,0.009734000918617395,0.7233063168978214,0.24089072404934023,0.009054228233317106,0.7236118697332804
86,0.25130902526438714,0.009752804423350981,0.7347616768601855,0.2736471224023768,0.00975278892212515,0.7257518733947866,0.24174865735069473,0.009037894703307271,0.7241666903809675
87,0.25208148896569055,0.009767082282090953,0.7359742139561506,0.27519639757707237,0.009765488973088434,0.7288357162361508,0.24312153498762268,0.009029556502224813,0.7250094619453465
88,0.2532841232892562,0.009781577404185735,0.7375132095216387,0.27639345250089836,0.009763414819117392,0.7311159672695572,0.24438079097198181,0.009036734319785173,0.7257466320081147
89,0.2542631934955311,0.009791239968347085,0.7387839379041371,0.2774578600078997,0.009780235548381434,0.733308085541236,0.24602682100686432,0.009044426835978479,0.7267618087999898
90,0.2555247338058757,0.009795881905864003,0.7402509205908183,0.278429101287924,0.009764632750724445,0.7353888911863287,0.24774598730740358,0.009060926813889597,0.72781396653789
91,0.2572948315637456,0.009799386450059176,0.7421377935826894,0.2793616243409825,0.00974944214944262,0.7372448158053265,0.24915579407683378,0.009077429161460857,0.7287208203306431
92,0.2585515291336331,0.009812511609456261,0.7434988628990061,0.2804442360112025,0.009734406159850955,0.739605919500189,0.2518426044258347,0.009085502059968035,0.7305522523321674
93,0.2603515590147343,0.009808805984204352,0.7454642570444564,0.2812532413631856,0.009712715981739136,0.7413435895762196,0.25317995114299124,0.009085024639686684,0.7315537297300819
94,0.26169954822868563,0.009793937581071424,0.7473279716762633,0.28177097947394053,0.009756458027968897,0.7435563405002693,0.2548886908304356,0.00907223153490701,0.732826256834513
95,0.26299897932960103,0.009799833372539193,0.748941822329804,0.2822833525903197,0.009785066036498943,0.7453634775085319,0.2563602593517081,0.009043202199391254,0.7339596685130051
96,0.2645483366645337,0.009775806132614326,0.750641102476286,0.28333357683945676,0.00974175505494156,0.7474973770078511,0.25936338410216714,0.009071992256173611,0.73599568353866
97,0.26663327809014864,0.009760289999155106,0.7528446386345715,0.28417983288656706,0.009737552902740958,0.7497195011905661,0.2618329474113692,0.009063916549843358,0.7378417093875105
98,0.2689281553180162,0.009730059415357544,0.7555233152295959,0.2850064300264647,0.009739845666631991,0.7519366581633595,0.26458555183461363,0.009070010037547658,0.7398830815666732
99,0.2718260636989428,0.009673550048379461,0.7583725245854694,0.28614512560436145,0.009677429659856818,0.754227390411866,0.26898111404799,0.009083232711268069,0.7432221189140668
100,0.2736823979039508,0.00963247644682134,0.7603350431748842,0.28678697668231723,0.009651374760138233,0.7558623565462256,0.2711009826656542,0.009087982151816382,0.7449286337393662
101,0.2755460092743898,0.009599687293042844,0.7623645404392092,0.2875874966368826,0.009649983987688421,0.7574999492939104,0.27384976649096804,0.009088849643638203,0.7472170785647664
102,0.2770420780238968,0.009568584785978428,0.7639812223381587,0.2882344927974003,0.009607559404825014,0.759022855934611,0.2766945043243089,0.009097159611592418,0.7496042915398401
103,0.27899891312849767,0.009518290733731512,0.766105621760404,0.288651418866003,0.009591852050700954,0.7601362928344783,0.27915016284204713,0.009101360562682279,0.7517111334673378
104,0.2813395481435488,0.009465686322902648,0.7686219065864214,0.2892803018949455,0.009567238662948585,0.7617654221514091,0.28271036728881377,0.009120363056308511,0.754924145497776
105,0.2830060039776104,0.009413363305059515,0.7705597705697605,0.28967456422922416,0.009567920908336412,0.7630319314215872,0.2853903632541401,0.009136048318404278,0.7574764406010441
106,0.2845383713566584,0.009354597208414627,0.7724369453355316,0.28990128589740266,0.009560274628136746,0.7639612687293549,0.2873026472491804,0.009142278851182814,0.7593643753687914
107,0.2866060777674471,0.009297421043215834,0.7750014806417967,0.2901531248530245,0.009532479758523777,0.7656169147273615,0.29133495766868983,0.009147745016950528,0.7634858292386285
108,0.28798127879851737,0.009254664394900088,0.7767852484494945,0.29001429767601344,0.009487821621343314,0.766423201035626,0.2937868390714432,0.0091384044824929,0.7660875282651721
109,0.2891919250241794,0.009225755377817033,0.7785278619547777,0.29000628622599384,0.009477129603888594,0.7673398835940248,0.29582127229709915,0.009146083855294852,0.7684780602824716
110,0.29049547802839865,0.00919388256892231,0.7805138884137661,0.2896607245163514,0.009447140207909063,0.7684475976398609,0.29857936976572397,0.009148779295564654,0.7719314851765423
111,0.2914182816861458,0.009186428017449346,0.7820951761748077,0.2889183325932136,0.009407957867349742,0.768864224806133,0.30056867738579146,0.00917008444458313,0.774526735257591
112,0.2921965427129565,0.0091919029086525,0.7836279732170267,0.28820144574396617,0.009372194153897338,0.7691372817720056,0.3022584701331655,0.009177100875581504,0.7770942249617625
113,0.29285268718728213,0.009196791700757793,0.7852189804456625,0.28712767210417167,0.0093455272175879,0.769752806268297,0.30362100921469554,0.009182126810199453,0.7795902325838626
