step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
1,training,0.09228449,0.21838611364364624,0.0,0.0001811703616506821,0.0005369576475241462,0.003266796274027347
2,training,0.048240975,0.13038091361522675,0.0,0.008095891628688383,0.0005689533768386721,0.0034643692916285604
3,training,0.020770531,0.07713982462882996,0.0,0.0435305401057943,0.0008112577828999747,0.018119734302863708
4,training,0.0027785348,0.03513723611831665,0.0,0.08291989926987169,0.0023049992852633874,0.062395465303780956
5,training,0.00080421305,0.07137343287467957,0.0,0.12209679464934606,0.005850887295104032,0.12191670690572776
6,training,0.010519953,0.20183593034744263,0.0,0.16093642340566397,0.011979226792568805,0.19427398378601818
7,training,0.024249123,0.21500740945339203,0.045064011545316154,0.19934504735606443,0.021167137791884307,0.2777191983282338
8,training,0.038081594,0.307095006108284,0.045064011545316154,0.2363331768563714,0.03352457519611921,0.3676759282023263
9,training,0.04231464,0.29644741117954254,0.045064011545316154,0.2723227877709653,0.04927253068979646,0.4570194615020643
10,training,0.0439639,0.27989237010478973,0.0761400901232865,0.30680802555938497,0.06807244880215146,0.5403954713916844
11,training,0.030889612,0.1630646251142025,0.0761400901232865,0.3394659304170283,0.08954428283822517,0.6212862101285292
12,training,0.030838065,0.1985049694776535,0.0761400901232865,0.37059101617487106,0.1134485797264577,0.6803344452389929
13,training,0.046222523,0.287973590195179,0.0761400901232865,0.40102792432527007,0.13901848707171754,0.7110092852760973
14,training,0.056180313,0.2966659143567085,0.0761400901232865,0.43099149559439803,0.16525730164113056,0.7269593975284363
15,training,0.07765463,0.3021741583943367,0.0761400901232865,0.4606354737958682,0.1919120925355318,0.7365419406839419
16,training,0.03362719,0.3145630583167076,0.1360861676562107,0.49027654555935446,0.21894200791678475,0.7419994633011494
17,training,0.06135474,0.34598683821968734,0.1360861676562107,0.5196808564982096,0.245572642876832,0.7138222226825018
18,training,0.050899766,0.2806454370729625,0.1360861676562107,0.5511721074539343,0.2711873264924876,0.6493664342188044
19,training,0.03390201,0.2570703732781112,0.1360861676562107,0.5841674969992193,0.2946753639656401,0.5904427022308011
20,training,0.07149643,0.24319131765514612,0.1816634657975316,0.6182306189374536,0.31619763926049715,0.5372873596955895
21,training,0.052234948,0.2326880693435669,0.1816634657975316,0.653357908028308,0.3359957993356626,0.49032027150031054
22,training,0.043508407,0.15439025964587924,0.1816634657975316,0.6894316739187396,0.3542562385443093,0.44690468235374115
23,training,0.054900527,0.1417236072011292,0.1816634657975316,0.7258686367812853,0.3708634199597957,0.4118356670480977
24,training,0.046748586,0.13977664793492295,0.1816634657975316,0.762835272239149,0.38642005670286617,0.3849278326464415
25,training,0.035969973,0.06808017659932375,0.1816634657975316,0.8004687282889428,0.4010796097709922,0.3577667753710889
26,training,0.049293958,0.039571043103933334,0.17335936658059353,0.8569789914792931,0.4211482858335134,0.3287207753137448
27,training,0.084778875,0.040890682488679886,0.17335936658059353,0.8760358874573296,0.42757300486751487,0.3215785720229266
28,training,0.043852832,0.05184178054332733,0.17335936658059353,0.9331944103287072,0.4459774211154617,0.30044759163493895
29,training,0.038146347,0.06192876771092415,0.17335936658059353,0.990963130705531,0.463088494876161,0.2753318453620234
30,training,0.039615132,0.060903750360012054,0.17335936658059353,1.0102217097595951,0.4684578693757764,0.26841088942695235
31,training,0.01930521,0.04266950115561484,0.17335936658059353,1.0683337596866596,0.483700578213412,0.24400399932340425
32,training,0.025785375,0.020901840180158615,0.12698567332908028,1.1072793167294237,0.49310788193211846,0.23048464701724902
33,training,0.022874767,0.013168584555387497,0.12698567332908028,1.1462949450437923,0.5019871176399195,0.2167249355865202
34,training,0.020737272,0.036652431823313236,0.12698567332908028,1.2050333692610944,0.5144451520624077,0.20344308724487278
35,training,0.029165216,0.006648954004049305,0.12698567332908028,1.2442133081630005,0.5224554228048908,0.1998325941238137
