Step,front_r_mean,front_g_mean,front_b_mean,left_r_mean,left_g_mean,left_b_mean,right_r_mean,right_g_mean,right_b_mean
0,0.6626840099560244,0.6626840099560244,0.6626840099560244,0.6607515602089546,0.6607515602089546,0.6607515602089546,0.6835025195758352,0.6835025195758352,0.6835025195758352
1,0.6625655390107322,0.6625655390107322,0.6625655390107322,0.660633280292521,0.660633280292521,0.660633280292521,0.6831698412190907,0.6831698412190907,0.6831698412190907
2,0.6613592385518113,0.6613592385518113,0.6613592385518113,0.6603240293565228,0.6603240293565228,0.6603240293565228,0.6757052666247828,0.6757052666247828,0.6757052666247828
3,0.6610607611890742,0.6610607611890742,0.6610607611890742,0.6614020173706269,0.6614020173706269,0.6614020173706269,0.6615757629006853,0.6615757629006853,0.6615757629006853
4,0.661908156294845,0.661908156294845,0.661908156294845,0.6632214657850309,0.6632214657850309,0.6632214657850309,0.6542989924790593,0.6542989924790593,0.6542989924790593
5,0.6629812373864069,0.6629812373864069,0.6629812373864069,0.6720534029179692,0.6720534029179692,0.6720534029179692,0.6542399161073978,0.6542399161073978,0.6542399161073978
6,0.6645998634497396,0.6645998634497396,0.6645998634497396,0.6778793239857147,0.6778793239857147,0.6778793239857147,0.6553794249069662,0.6553794249069662,0.6553794249069662
7,0.6669475741131303,0.6669475741131303,0.6669475741131303,0.6779461917211327,0.6779461917211327,0.6779461917211327,0.656164139042653,0.656164139042653,0.656164139042653
8,0.6671561968910185,0.6671561968910185,0.6671561968910185,0.6782150518119682,0.6782150518119682,0.6782150518119682,0.6558272566594348,0.6558272566594348,0.6558272566594348
9,0.6633148332923094,0.6633148332923094,0.6633148332923094,0.6796785742919158,0.6796785742919158,0.6796785742919158,0.6540188266369769,0.6540188266369769,0.6540188266369769
10,0.6624916225239762,0.6624916225239762,0.6624916225239762,0.679569942836047,0.679569942836047,0.679569942836047,0.6530001418443573,0.6530001418443573,0.6530001418443573
11,0.6615628016536229,0.6615628016536229,0.6615628016536229,0.6778988262478273,0.6778988262478273,0.6778988262478273,0.6520927902888597,0.6520927902888597,0.6520927902888597
12,0.6603819918236826,0.6603819918236826,0.6603819918236826,0.6760232302596988,0.6760232302596988,0.6760232302596988,0.6509222213524674,0.6509222213524674,0.6509222213524674
13,0.6585448803443356,0.6585448803443356,0.6585448803443356,0.6729527786574069,0.6729527786574069,0.6729527786574069,0.649026359508703,0.649026359508703,0.649026359508703
14,0.6576865043435572,0.6576865043435572,0.6576865043435572,0.6714489674862484,0.6714489674862484,0.6714489674862484,0.6481237783339507,0.6481237783339507,0.6481237783339507
15,0.6567213963905504,0.6567213963905504,0.6567213963905504,0.6696382568860986,0.6696382568860986,0.6696382568860986,0.6471661674735288,0.6471661674735288,0.6471661674735288
16,0.6555440043304395,0.6555440043304395,0.6555440043304395,0.6675518520697893,0.6675518520697893,0.6675518520697893,0.6461644576500207,0.6461644576500207,0.6461644576500207
17,0.6537323799582367,0.6537323799582367,0.6537323799582367,0.6651037478304017,0.6651037478304017,0.6651037478304017,0.6449475702287313,0.6449475702287313,0.6449475702287313
18,0.6525526791063604,0.6525526791063604,0.6525526791063604,0.663002316732109,0.663002316732109,0.663002316732109,0.6437747268993751,0.6437747268993751,0.6437747268993751
19,0.6511530543353586,0.6511530543353586,0.6511530543353586,0.6609107967730837,0.6609107967730837,0.6609107967730837,0.6421115096351399,0.6421115096351399,0.6421115096351399
20,0.649877165335527,0.649877165335527,0.649877165335527,0.6590988905388258,0.6590988905388258,0.6590988905388258,0.6405879353704305,0.6405879353704305,0.6405879353704305
21,0.6484884089707535,0.6484884089707535,0.6484884089707535,0.6574792805245134,0.6574792805245134,0.6574792805245134,0.639364756104999,0.639364756104999,0.639364756104999
22,0.6470849336029476,0.6470849336029476,0.6470849336029476,0.6561393397209143,0.6561393397209143,0.6561393397209143,0.6380742036836012,0.6380742036836012,0.6380742036836012
23,0.6458439580546282,0.6458439580546282,0.6458439580546282,0.6547038146925042,0.6547038146925042,0.6547038146925042,0.636771745980305,0.636771745980305,0.636771745980305
24,0.6448424727688689,0.6448424727688689,0.6448424727688689,0.6539225640994634,0.6539225640994634,0.6539225640994634,0.6352103560180183,0.6352103560180183,0.6352103560180183
25,0.6433198680666853,0.6433198680666853,0.6433198680666853,0.6521925390412248,0.6521925390412248,0.6521925390412248,0.6337890904567594,0.6337890904567594,0.6337890904567594
26,0.6416771826704329,0.6416771826704329,0.6416771826704329,0.6501739311503036,0.6501739311503036,0.6501739311503036,0.6316777189453492,0.6316777189453492,0.6316777189453492
27,0.640162510296386,0.640162510296386,0.640162510296386,0.6490578892264708,0.6490578892264708,0.6490578892264708,0.6299247191704715,0.6299247191704715,0.6299247191704715
28,0.6374823056583685,0.6374823056583685,0.6374823056583685,0.6451101406108438,0.6451101406108438,0.6451101406108438,0.6263249303606025,0.6263249303606025,0.6263249303606025
29,0.6351438748952641,0.6351438748952641,0.6351438748952641,0.6430023955890377,0.6430023955890377,0.6430023955890377,0.6245025295713512,0.6245025295713512,0.6245025295713512
30,0.632997298849431,0.632997298849431,0.632997298849431,0.6409991028046239,0.6409991028046239,0.6409991028046239,0.6226109605057962,0.6226109605057962,0.6226109605057962
31,0.6314606926642142,0.6314606926642142,0.6314606926642142,0.6395954026975851,0.6395954026975851,0.6395954026975851,0.6206896153821612,0.6206896153821612,0.6206896153821612
32,0.6297719758571229,0.6297719758571229,0.6297719758571229,0.6387121582077848,0.6387121582077848,0.6387121582077848,0.6194793050681241,0.6194793050681241,0.6194793050681241
33,0.6288396562389265,0.6288396562389265,0.6288396562389265,0.6381534017145968,0.6381534017145968,0.6381534017145968,0.6179284379243232,0.6179284379243232,0.6179284379243232
34,0.6272312911593918,0.6272312911593918,0.6272312911593918,0.6370868826387632,0.6370868826387632,0.6370868826387632,0.6150170118049141,0.6150170118049141,0.6150170118049141
