Step,front_r_mean,front_g_mean,front_b_mean,left_r_mean,left_g_mean,left_b_mean,right_r_mean,right_g_mean,right_b_mean
0,0.6626856475185655,0.6626856475185655,0.6626856475185655,0.6607509666958836,0.6607509666958836,0.6607509666958836,0.6835037875702831,0.6835037875702831,0.6835037875702831
1,0.6625735127031357,0.6625735127031357,0.6625735127031357,0.660640570670182,0.660640570670182,0.660640570670182,0.6831866795226441,0.6831866795226441,0.6831866795226441
2,0.6616301412395086,0.6616301412395086,0.6616301412395086,0.6602499103983862,0.6602499103983862,0.6602499103983862,0.6791429448113306,0.6791429448113306,0.6791429448113306
3,0.6607632930611005,0.6607632930611005,0.6607632930611005,0.6602237217991868,0.6602237217991868,0.6602237217991868,0.6682684594860655,0.6682684594860655,0.6682684594860655
4,0.6607769218424983,0.6607769218424983,0.6607769218424983,0.6618479669049981,0.6618479669049981,0.6618479669049981,0.6565275610526621,0.6565275610526621,0.6565275610526621
5,0.6616872483606292,0.6616872483606292,0.6616872483606292,0.6644507409158295,0.6644507409158295,0.6644507409158295,0.6536518059730314,0.6536518059730314,0.6536518059730314
6,0.6632424310360482,0.6632424310360482,0.6632424310360482,0.6760148481931668,0.6760148481931668,0.6760148481931668,0.6545184910017011,0.6545184910017011,0.6545184910017011
7,0.6662342594835461,0.6662342594835461,0.6662342594835461,0.6779171366269233,0.6779171366269233,0.6779171366269233,0.6559303423609166,0.6559303423609166,0.6559303423609166
8,0.6737000168783266,0.6737000168783266,0.6737000168783266,0.6793771576692222,0.6793771576692222,0.6793771576692222,0.6596183321255854,0.6596183321255854,0.6596183321255854
9,0.6794091113007177,0.6794091113007177,0.6794091113007177,0.6790046523301516,0.6790046523301516,0.6790046523301516,0.6613951675898718,0.6613951675898718,0.6613951675898718
10,0.6800815247361173,0.6800815247361173,0.6800815247361173,0.6766387180647895,0.6766387180647895,0.6766387180647895,0.6650840798015853,0.6650840798015853,0.6650840798015853
11,0.679978121143194,0.679978121143194,0.679978121143194,0.675601717469197,0.675601717469197,0.675601717469197,0.6689192408132186,0.6689192408132186,0.6689192408132186
12,0.6802746728243134,0.6802746728243134,0.6802746728243134,0.6752234545046742,0.6752234545046742,0.6752234545046742,0.6693840570680316,0.6693840570680316,0.6693840570680316
13,0.6807248115681195,0.6807248115681195,0.6807248115681195,0.6756654201782456,0.6756654201782456,0.6756654201782456,0.66788508251869,0.66788508251869,0.66788508251869
14,0.6815405276006633,0.6815405276006633,0.6815405276006633,0.6776229711648613,0.6776229711648613,0.6776229711648613,0.6638035195933609,0.6638035195933609,0.6638035195933609
15,0.6819620102172971,0.6819620102172971,0.6819620102172971,0.6787677376822945,0.6787677376822945,0.6787677376822945,0.6610084231243974,0.6610084231243974,0.6610084231243974
16,0.6798896338435622,0.6798896338435622,0.6798896338435622,0.6810782881849016,0.6810782881849016,0.6810782881849016,0.6569839758231621,0.6569839758231621,0.6569839758231621
17,0.6722306579735854,0.6722306579735854,0.6722306579735854,0.6828669035514306,0.6828669035514306,0.6828669035514306,0.6535523451104238,0.6535523451104238,0.6535523451104238
18,0.6658199253076487,0.6658199253076487,0.6658199253076487,0.6833889169902426,0.6833889169902426,0.6833889169902426,0.6505456630829567,0.6505456630829567,0.6505456630829567
19,0.6612023879621851,0.6612023879621851,0.6612023879621851,0.6804239225501996,0.6804239225501996,0.6804239225501996,0.6480939503875396,0.6480939503875396,0.6480939503875396
20,0.6563388909699687,0.6563388909699687,0.6563388909699687,0.6753647946475718,0.6753647946475718,0.6753647946475718,0.645395519935369,0.645395519935369,0.645395519935369
21,0.6541040544045674,0.6541040544045674,0.6541040544045674,0.669267336840019,0.669267336840019,0.669267336840019,0.6434775230103321,0.6434775230103321,0.6434775230103321
22,0.6516432132399976,0.6516432132399976,0.6516432132399976,0.6650166447820083,0.6650166447820083,0.6650166447820083,0.6414795135686864,0.6414795135686864,0.6414795135686864
23,0.6492837909110385,0.6492837909110385,0.6492837909110385,0.6598913607675707,0.6598913607675707,0.6598913607675707,0.6397041873209927,0.6397041873209927,0.6397041873209927
24,0.64674508838391,0.64674508838391,0.64674508838391,0.6548229603026121,0.6548229603026121,0.6548229603026121,0.6374018937200007,0.6374018937200007,0.6374018937200007
25,0.6448720466549057,0.6448720466549057,0.6448720466549057,0.6512962608336549,0.6512962608336549,0.6512962608336549,0.6357623934019765,0.6357623934019765,0.6357623934019765
26,0.6431087455578514,0.6431087455578514,0.6431087455578514,0.6490919744686927,0.6490919744686927,0.6490919744686927,0.6338115747048391,0.6338115747048391,0.6338115747048391
27,0.641148089801968,0.641148089801968,0.641148089801968,0.6469998500738628,0.6469998500738628,0.6469998500738628,0.6322035240432978,0.6322035240432978,0.6322035240432978
28,0.6383582644547747,0.6383582644547747,0.6383582644547747,0.6440761787595726,0.6440761787595726,0.6440761787595726,0.6295386109611113,0.6295386109611113,0.6295386109611113
29,0.6357075569315817,0.6357075569315817,0.6357075569315817,0.641468161279013,0.641468161279013,0.641468161279013,0.6270471982679079,0.6270471982679079,0.6270471982679079
30,0.6319637503543292,0.6319637503543292,0.6319637503543292,0.6372784813444631,0.6372784813444631,0.6372784813444631,0.6233791231993954,0.6233791231993954,0.6233791231993954
31,0.629503550067497,0.629503550067497,0.629503550067497,0.6351760474636353,0.6351760474636353,0.6351760474636353,0.6213792187240257,0.6213792187240257,0.6213792187240257
32,0.6275623687420949,0.6275623687420949,0.6275623687420949,0.6331008590225694,0.6331008590225694,0.6331008590225694,0.6196751727626627,0.6196751727626627,0.6196751727626627
33,0.6258990908142512,0.6258990908142512,0.6258990908142512,0.6314778394982141,0.6314778394982141,0.6314778394982141,0.6181542263393999,0.6181542263393999,0.6181542263393999
34,0.6240212482375903,0.6240212482375903,0.6240212482375903,0.6302580377846381,0.6302580377846381,0.6302580377846381,0.6164952715117177,0.6164952715117177,0.6164952715117177
35,0.6219522327997341,0.6219522327997341,0.6219522327997341,0.6280095851875833,0.6280095851875833,0.6280095851875833,0.6139309657816617,0.6139309657816617,0.6139309657816617
36,0.6197012662726286,0.6197012662726286,0.6197012662726286,0.6258177649052672,0.6258177649052672,0.6258177649052672,0.6116654621560854,0.6116654621560854,0.6116654621560854
37,0.6129984596015717,0.6129984596015717,0.6129984596015717,0.6189240824619078,0.6189240824619078,0.6189240824619078,0.6046839287210501,0.6046839287210501,0.6046839287210501
38,0.6091299825933879,0.6091299825933879,0.6091299825933879,0.615553624508696,0.615553624508696,0.615553624508696,0.6015134586898169,0.6015134586898169,0.6015134586898169
39,0.6032579675749298,0.6032579675749298,0.6032579675749298,0.6093271360736422,0.6093271360736422,0.6093271360736422,0.5965598262924973,0.5965598262924973,0.5965598262924973
40,0.5971402369354447,0.5971402369354447,0.5971402369354447,0.601873081059325,0.601873081059325,0.601873081059325,0.5910957183241821,0.5910957183241821,0.5910957183241821
41,0.5922079587075063,0.5922079587075063,0.5922079587075063,0.5971555905523472,0.5971555905523472,0.5971555905523472,0.5875942672021311,0.5875942672021311,0.5875942672021311
42,0.587608311223211,0.587608311223211,0.587608311223211,0.5925416457588283,0.5925416457588283,0.5925416457588283,0.5837961072430695,0.5837961072430695,0.5837961072430695
43,0.5815384357846974,0.5815384357846974,0.5815384357846974,0.5862008551094622,0.5862008551094622,0.5862008551094622,0.5785367865223271,0.5785367865223271,0.5785367865223271
44,0.5764627938369251,0.5764627938369251,0.5764627938369251,0.5810591206174086,0.5810591206174086,0.5810591206174086,0.5743053618224638,0.5743053618224638,0.5743053618224638
45,0.5721709767193799,0.5721709767193799,0.5721709767193799,0.5771308332273033,0.5771308332273033,0.5771308332273033,0.5699253199449311,0.5699253199449311,0.5699253199449311
46,0.5658435367140401,0.5658435367140401,0.5658435367140401,0.5725739393468009,0.5725739393468009,0.5725739393468009,0.562821411383846,0.562821411383846,0.562821411383846
47,0.5558036798100254,0.5558036798100254,0.5558036798100254,0.5673242612602634,0.5673242612602634,0.5673242612602634,0.5513145438249906,0.5513145438249906,0.5513145438249906
48,0.5469426589681805,0.5469426589681805,0.5469426589681805,0.5632753956115789,0.5632753956115789,0.5632753956115789,0.5444371810617291,0.5444371810617291,0.5444371810617291
49,0.5379768019082487,0.5379768019082487,0.5379768019082487,0.559223086828322,0.559223086828322,0.559223086828322,0.5399294044332493,0.5399294044332493,0.5399294044332493
50,0.5264603799202506,0.5264603799202506,0.5264603799202506,0.5530832363674009,0.5530832363674009,0.5530832363674009,0.53398752264542,0.53398752264542,0.53398752264542
51,0.5132329582357643,0.5132329582357643,0.5132329582357643,0.5470398008983935,0.5470398008983935,0.5470398008983935,0.5260646520132661,0.5260646520132661,0.5260646520132661
52,0.5044344653908371,0.5044344653908371,0.5044344653908371,0.5418794358904031,0.5418794358904031,0.5418794358904031,0.520342754647508,0.520342754647508,0.520342754647508
53,0.4963464001277534,0.4963464001277534,0.4963464001277534,0.5333887025150242,0.5333887025150242,0.5333887025150242,0.5128156812036507,0.5128156812036507,0.5128156812036507
54,0.4925789250158222,0.4925789250158222,0.4925789250158222,0.5276104327044864,0.5276104327044864,0.5276104327044864,0.5053164694477462,0.5053164694477462,0.5053164694477462
55,0.4914377398149435,0.4914377398149435,0.4914377398149435,0.517646214305533,0.517646214305533,0.517646214305533,0.49523087206906674,0.49523087206906674,0.49523087206906674
56,0.49148584847812765,0.49148584847812765,0.49148584847812765,0.508460885709688,0.508460885709688,0.508460885709688,0.485222882352919,0.485222882352919,0.485222882352919
57,0.4915198368116281,0.4915198368116281,0.4915198368116281,0.49818652263624646,0.49818652263624646,0.49818652263624646,0.47798077875234085,0.47798077875234085,0.47798077875234085
58,0.4914633762145108,0.4914633762145108,0.4914633762145108,0.4874232590788065,0.4874232590788065,0.4874232590788065,0.47174918996944676,0.47174918996944676,0.47174918996944676
59,0.4914509342305178,0.4914509342305178,0.4914509342305178,0.4823818883669711,0.4823818883669711,0.4823818883669711,0.4694899313693686,0.4694899313693686,0.4694899313693686
60,0.49148085081576526,0.49148085081576526,0.49148085081576526,0.4809668836293945,0.4809668836293945,0.4809668836293945,0.4698250146148549,0.4698250146148549,0.4698250146148549
61,0.49156053715654896,0.49156053715654896,0.49156053715654896,0.4807786399598321,0.4807786399598321,0.4807786399598321,0.47026359152832176,0.47026359152832176,0.47026359152832176
62,0.4916817128480784,0.4916817128480784,0.4916817128480784,0.4806446653187993,0.4806446653187993,0.4806446653187993,0.4705282315081709,0.4705282315081709,0.4705282315081709
63,0.49174563439541025,0.49174563439541025,0.49174563439541025,0.48049511624657004,0.48049511624657004,0.48049511624657004,0.47084652996251464,0.47084652996251464,0.47084652996251464
64,0.49177018141052015,0.49177018141052015,0.49177018141052015,0.4802607898764731,0.4802607898764731,0.4802607898764731,0.4710345169594952,0.4710345169594952,0.4710345169594952
65,0.4917628110353242,0.4917628110353242,0.4917628110353242,0.4801529569016436,0.4801529569016436,0.4801529569016436,0.47121037379743697,0.47121037379743697,0.47121037379743697
66,0.4918409522240166,0.4918409522240166,0.4918409522240166,0.4800688649718079,0.4800688649718079,0.4800688649718079,0.47144577346637284,0.47144577346637284,0.47144577346637284
67,0.4918947611028366,0.4918947611028366,0.4918947611028366,0.47998942779258824,0.47998942779258824,0.47998942779258824,0.4716491634103111,0.4716491634103111,0.4716491634103111
68,0.4919075683630283,0.4919075683630283,0.4919075683630283,0.47992776526352393,0.47992776526352393,0.47992776526352393,0.47168574545703373,0.47168574545703373,0.47168574545703373
69,0.4919668021582677,0.4919668021582677,0.4919668021582677,0.47995692126436834,0.47995692126436834,0.47995692126436834,0.4717704116353893,0.4717704116353893,0.4717704116353893
70,0.49199675654658975,0.49199675654658975,0.49199675654658975,0.4800039676999357,0.4800039676999357,0.4800039676999357,0.47188085886685,0.47188085886685,0.47188085886685
71,0.4921105191477794,0.4921105191477794,0.4921105191477794,0.4800520363966964,0.4800520363966964,0.4800520363966964,0.47195827534263807,0.47195827534263807,0.47195827534263807
72,0.4921487881565158,0.4921487881565158,0.4921487881565158,0.4801173561775613,0.4801173561775613,0.4801173561775613,0.4719069463663403,0.4719069463663403,0.4719069463663403
73,0.49214666276005586,0.49214666276005586,0.49214666276005586,0.4804418524964538,0.4804418524964538,0.4804418524964538,0.4717218210813727,0.4717218210813727,0.4717218210813727
74,0.49224220114204303,0.49224220114204303,0.49224220114204303,0.4806490028781438,0.4806490028781438,0.4806490028781438,0.4715568557635197,0.4715568557635197,0.4715568557635197
75,0.4923210478413978,0.4923210478413978,0.4923210478413978,0.4808783888711794,0.4808783888711794,0.4808783888711794,0.4715015746281573,0.4715015746281573,0.4715015746281573
76,0.49239386146218483,0.49239386146218483,0.49239386146218483,0.48111527838412743,0.48111527838412743,0.48111527838412743,0.47135337350785206,0.47135337350785206,0.47135337350785206
77,0.49243759488560196,0.49243759488560196,0.49243759488560196,0.48152526444092536,0.48152526444092536,0.48152526444092536,0.4709464360789781,0.4709464360789781,0.4709464360789781
78,0.49249956474629925,0.49249956474629925,0.49249956474629925,0.4818657407002167,0.4818657407002167,0.4818657407002167,0.47073249009048146,0.47073249009048146,0.47073249009048146
79,0.4925377478985777,0.4925377478985777,0.4925377478985777,0.4822674313508402,0.4822674313508402,0.4822674313508402,0.47038274705921856,0.47038274705921856,0.47038274705921856
80,0.4926040868130217,0.4926040868130217,0.4926040868130217,0.48276905481027454,0.48276905481027454,0.48276905481027454,0.47001434069096176,0.47001434069096176,0.47001434069096176
81,0.4927007196452287,0.4927007196452287,0.4927007196452287,0.48363998499277816,0.48363998499277816,0.48363998499277816,0.46939993716005673,0.46939993716005673,0.46939993716005673
82,0.4927587860194693,0.4927587860194693,0.4927587860194693,0.483987979677095,0.483987979677095,0.483987979677095,0.46910903934471243,0.46910903934471243,0.46910903934471243
83,0.4928428166540037,0.4928428166540037,0.4928428166540037,0.4843735120376187,0.4843735120376187,0.4843735120376187,0.46904132707979035,0.46904132707979035,0.46904132707979035
84,0.49300896482154005,0.49300896482154005,0.49300896482154005,0.4848970095519105,0.4848970095519105,0.4848970095519105,0.46888821264390584,0.46888821264390584,0.46888821264390584
85,0.4930706715593212,0.4930706715593212,0.4930706715593212,0.48531738260772944,0.48531738260772944,0.48531738260772944,0.4687347162887296,0.4687347162887296,0.4687347162887296
86,0.493187452935522,0.493187452935522,0.493187452935522,0.48582647538346474,0.48582647538346474,0.48582647538346474,0.4685651842693574,0.4685651842693574,0.4685651842693574
87,0.49335593590673676,0.49335593590673676,0.49335593590673676,0.486527017899723,0.486527017899723,0.486527017899723,0.46836437207830334,0.46836437207830334,0.46836437207830334
88,0.4936859613284559,0.4936859613284559,0.4936859613284559,0.48718780006938617,0.48718780006938617,0.48718780006938617,0.4687155748795678,0.4687155748795678,0.4687155748795678
89,0.49385160224268065,0.49385160224268065,0.49385160224268065,0.4876975089734903,0.4876975089734903,0.4876975089734903,0.46880621298136155,0.46880621298136155,0.46880621298136155
90,0.49403458823307905,0.49403458823307905,0.49403458823307905,0.4882527144659039,0.4882527144659039,0.4882527144659039,0.4690511075958325,0.4690511075958325,0.4690511075958325
91,0.49448650384798193,0.49448650384798193,0.49448650384798193,0.4889256861402371,0.4889256861402371,0.4889256861402371,0.46949501892845785,0.46949501892845785,0.46949501892845785
92,0.4956799455832291,0.4956799455832291,0.4956799455832291,0.4904588156455458,0.4904588156455458,0.4904588156455458,0.4708943932804664,0.4708943932804664,0.4708943932804664
93,0.4966501029349577,0.4966501029349577,0.4966501029349577,0.4918647120538198,0.4918647120538198,0.4918647120538198,0.47260922323912746,0.47260922323912746,0.47260922323912746
94,0.4976379983762614,0.4976379983762614,0.4976379983762614,0.4927989311724041,0.4927989311724041,0.4927989311724041,0.4738153403519115,0.4738153403519115,0.4738153403519115
