Step,front_r_mean,front_g_mean,front_b_mean,left_r_mean,left_g_mean,left_b_mean,right_r_mean,right_g_mean,right_b_mean
0,0.18870237253155533,0.18428402061680224,0.17777592246527743,0.19254486984352534,0.18784862506111175,0.18094815501563852,0.2068520016999368,0.20234545818280703,0.19585346035529935
1,0.18862351192696272,0.18420314309438188,0.17770777535470805,0.19250321905561596,0.18781027316309126,0.1809158802856762,0.20664308244721152,0.2021382759490785,0.1956487376973407
2,0.1880779841225614,0.1836909376216995,0.17723794880771707,0.19222128030923827,0.18755138080763667,0.1806896370117206,0.20545410937965003,0.20097035218628787,0.19446516139505532
3,0.1874271559427528,0.18306332128070915,0.17665523831801097,0.1921283614290614,0.18746522360729215,0.18061236553646923,0.20249690183118205,0.19802259927246538,0.19146874741693953
4,0.18665521177905298,0.18234292401142546,0.17601450043858402,0.1923974043758101,0.1877131756630376,0.18082934240947057,0.19900680829123943,0.19449308902792092,0.18787595109454205
5,0.1860864839364101,0.1818131632826655,0.17553394903613953,0.1927861636361543,0.18806823860112695,0.18113783931469163,0.19605225255559997,0.19152832578470994,0.1848965498096038
6,0.1859554715997067,0.18170388089288494,0.1754545063429991,0.19359994354938959,0.18881454188723193,0.18178303057147827,0.19200611875998494,0.18750100985166693,0.1808974871565123
7,0.1862382348478093,0.18197594399864594,0.17571706472284143,0.19495766021321329,0.1900571040600847,0.1828562151723486,0.1882375529643687,0.18379603016147028,0.177283159615094
8,0.18700508398054672,0.1827056937549568,0.17639115022167107,0.19681027575237034,0.19176715354552165,0.18435735176145193,0.18631067301821547,0.18196041040603336,0.17558337169050345
9,0.18786908447247877,0.18351537554339112,0.17711888237460757,0.19895305400285443,0.19376754958118694,0.186150013258184,0.1857218837696412,0.18143796283731006,0.17515719084674472
10,0.18910353715250405,0.18465865887785973,0.1781293175583336,0.19940022537355098,0.19447094234419468,0.1872286962793627,0.18596400778358113,0.1817078845039144,0.1754638135320645
11,0.1910663434697005,0.186484791343527,0.17975186967262768,0.19852315158780706,0.19403256305634084,0.18743785182935724,0.1867348542193896,0.1824722616580665,0.17621945374472
12,0.1933793830091759,0.18869401239483308,0.18180926146319723,0.19967502341778529,0.19540516958534995,0.1891435564421272,0.18806232472268739,0.18377848537730299,0.1774849617247792
13,0.1927645117498081,0.18834349099184622,0.18185069199279705,0.20290617260779398,0.19878379028174498,0.1927420053035218,0.18956939445924925,0.18521946269417344,0.1788398834841075
14,0.1918639944396099,0.18773476598640257,0.18167586290801352,0.20472574692486067,0.20060308373467406,0.19456109303560684,0.19109123173349263,0.18667450583142053,0.1801927401858393
15,0.19244687425241247,0.1885137593464089,0.18274342333130586,0.20634549030465954,0.20202178696868311,0.1956902138889888,0.19065062576446656,0.18639228531635563,0.1801383462978091
16,0.1945063944496844,0.19063075520635597,0.1849544670949422,0.20562004045580595,0.20113479159687417,0.19457571621426487,0.1888541422182177,0.1847911851962664,0.17883106086494108
17,0.19848474790359405,0.19445989351199588,0.18856871723464294,0.20159114586924173,0.19706409425933566,0.19044881577557518,0.187508547163285,0.18367715761840145,0.178062535473153
18,0.20033713026583186,0.19617744037852666,0.19008672227959633,0.19973793821358932,0.19523061362109204,0.1886485649070051,0.186566693601483,0.18288014955446177,0.17747852872802103
19,0.20125548187259537,0.19703417924148434,0.19085826932059446,0.19908716569303953,0.19460434562760667,0.188062976944804,0.1861180958954485,0.18249550809659498,0.1771955541745278
20,0.20172247573118554,0.19743726374722467,0.19117124889908899,0.19847496909980122,0.1940332419672864,0.18755641908011964,0.1859382319957615,0.182365556094741,0.17713257997435836
21,0.20169436768740023,0.19737785730055182,0.1910606722582495,0.19829393063836412,0.19385956779766578,0.18739385801956762,0.1861547867828868,0.18259086429707252,0.1773779813257006
22,0.2010243198055147,0.19667936013442433,0.19032622309284672,0.1982751116334367,0.19384039366522218,0.18737607056163927,0.18653617082739016,0.18295984810351207,0.1777208061183588
23,0.2001124159024159,0.19576562512793938,0.1894112718290131,0.19824743166958494,0.19381359355692415,0.18736022743638828,0.18702293665131234,0.18342080271247183,0.1781474620820822
24,0.1991909605816293,0.19484428286420663,0.1884927098135127,0.19828833836355944,0.19385367558137725,0.18740443117935776,0.1878677112420132,0.18422509775471854,0.17889176108579677
25,0.19822959427104,0.19388015768586064,0.18752024101976972,0.19840950472165994,0.19396962861923517,0.18751355424634822,0.1889138936757572,0.18521348240422975,0.1798012925962912
26,0.1988509072672708,0.19456531008477798,0.1883061598222674,0.19874656225594745,0.19431567051576626,0.18787102882946996,0.18568026032242935,0.18210510894102636,0.17687171710128527
27,0.1980874484605236,0.19397657223943013,0.18796946788107924,0.19932284686318238,0.1949409775059866,0.18854800361197777,0.18025104411749857,0.17683510625651577,0.17183171415101264
28,0.1891728612431082,0.18539986902902547,0.1798800304030772,0.2028965942961287,0.19874554434160321,0.19267771528748887,0.18030954288869774,0.17676541467304366,0.1715754219810716
29,0.18227189800021873,0.17866067840992494,0.17337056835495235,0.19932606718072568,0.1952315546960337,0.18924025430750116,0.1788757740552865,0.1753895715032554,0.1702830769767852
30,0.1808551293871403,0.1771205291901102,0.17164204072482495,0.19185505457113552,0.18788990816058956,0.18207882025802744,0.1779401509046125,0.1744995713652682,0.16946628428160895
31,0.17846588873458155,0.17484014380007815,0.16952182758616854,0.18942789009758595,0.18543834506065196,0.17959004041071092,0.17743814453257967,0.17402099323968453,0.1690132324759137
32,0.17650378682805148,0.173032030504603,0.1679411970090007,0.1846307921788859,0.18049587568719763,0.17442531857860366,0.1771868007966251,0.17377764267489493,0.16878669831962748
33,0.17557854252008606,0.17218561158957657,0.1672129084533002,0.18165314083472314,0.17771232687216734,0.17193410382453708,0.17691753031498825,0.17351642113375962,0.16854376710158003
