Step,front_r_mean,front_g_mean,front_b_mean,left_r_mean,left_g_mean,left_b_mean,right_r_mean,right_g_mean,right_b_mean
0,0.18875628207046435,0.18433194089792895,0.17783003649394635,0.1925051440419796,0.187813116531745,0.18091602788973507,0.20693818595113508,0.20242822586356576,0.195941552265218
1,0.18869195115308124,0.18425773861519926,0.17776960229445612,0.19244234293997162,0.18775584333279083,0.18086968227159383,0.20675232322322723,0.2022448252394369,0.19576009360652102
2,0.18821784132510425,0.18381454411615103,0.17734285834048072,0.19205067006063548,0.18739427912036663,0.18055001118826278,0.2056137469786344,0.20113064037430498,0.19463901036155762
3,0.18738828920374107,0.18302631284939044,0.17663226057151268,0.191800701463132,0.18716568300352224,0.18035515206800315,0.20420039344073757,0.1997388151966674,0.1932351704065037
4,0.18681124589955575,0.18249390538857088,0.1761478572641133,0.1915639173097603,0.18694582387462458,0.18016039243875726,0.2023616216245793,0.19791011249881596,0.19139038710482306
5,0.18615801410181906,0.18187491762872665,0.17558711296208487,0.1914839877433598,0.18687246484409017,0.18009687083886772,0.19948950885350036,0.19501841830399305,0.18846978035252523
6,0.18558503865016218,0.18134869822311675,0.1751295471697826,0.19152235394652528,0.18690621873286448,0.18012451555495132,0.19695474905052182,0.19247399154697356,0.18590701017871178
7,0.18525825349197242,0.18105155442143353,0.17487885973394038,0.19170153001482318,0.18706605210416669,0.18025912180976209,0.194049973426245,0.18957783680329285,0.1830261846424319
8,0.18510639658500208,0.18092321852889148,0.1747885232778774,0.19203250014892123,0.18737654590657957,0.18053482369153304,0.19082469096337829,0.18638677942482443,0.17988462106548808
9,0.18524652795426697,0.1810720508307855,0.17494432802106089,0.1925770645341732,0.1878740581468051,0.18096390406296028,0.18800131778129328,0.18361667157872016,0.1771919745914141
10,0.18543185384894545,0.1812529344929099,0.17512135430561795,0.19345912299015797,0.1886867941424137,0.18167564213960594,0.1859989040427326,0.1816779837176362,0.17534780562089478
11,0.18564457490900468,0.18145033261159582,0.17529635183571135,0.19459378757089843,0.18972605159047284,0.18257215214898456,0.18475191753816586,0.18051214154153708,0.17429996998457034
12,0.18605649387939152,0.18183925024685352,0.17565111436351874,0.19601567024881617,0.1910338994813292,0.18371823902129544,0.18426883882809733,0.18008502279894054,0.17395541921473612
13,0.186592612759495,0.18234252076389781,0.17610640003270797,0.19751542530801305,0.1924565746072325,0.18502806437271327,0.18438502122107925,0.18023194334440704,0.17414663594997415
14,0.18742432734193112,0.18311923750902517,0.17679483367326765,0.1975395932974996,0.19271521109414377,0.18563129779946372,0.18480149152779077,0.18066256025616745,0.17459271363908072
15,0.18872562134036364,0.18432731618563794,0.17787013598078727,0.19679200683228681,0.1922446402334774,0.18557293786040585,0.18528151855920014,0.1811485283271378,0.17508529997107258
16,0.19009965429234355,0.18560970543696106,0.1790208034985413,0.19639798276172735,0.1921178004307739,0.1858413294376945,0.18611784772555126,0.18198971275343653,0.1759349536252309
17,0.19135297272741733,0.1868399546839711,0.18021690425397807,0.1970050972425821,0.19296333113622022,0.18704377294740682,0.18676138382472876,0.1826158910079547,0.17653835128652673
18,0.19023395330137507,0.18600608044559222,0.17980458011607484,0.1988576567156659,0.19493598836758905,0.18919692627554086,0.1876905236614883,0.18351212176510256,0.17738086740930262
19,0.18923533468955442,0.18528486309481504,0.17949317575595444,0.20334691832162935,0.19928816384629458,0.19335017738585178,0.18885739195148535,0.1846297195571243,0.178437666284936
20,0.18922658466136336,0.18550605537448384,0.18006044976133326,0.20604862247938904,0.20172699183352924,0.19540293154756502,0.1880473210224183,0.18399589417167728,0.17806206808312183
21,0.19312275230930628,0.18937602233503373,0.18389820867133497,0.2027701624941017,0.19836585756542954,0.19193432173989958,0.18572069902752766,0.18194003686102742,0.17640431380518784
22,0.19851811844922837,0.19447399725690176,0.188562864752002,0.19899796492039898,0.1945711341493678,0.1881131438149791,0.18466304422611524,0.18111393176901536,0.1759180194319053
23,0.1986043343553577,0.1942133487134674,0.18779898807729042,0.19743977772657353,0.1930348078839276,0.1866419214325791,0.19014811061946957,0.18647857807066828,0.18111834793150858
24,0.19475638193426992,0.19029828202709145,0.1837933393503182,0.19784269061733362,0.19339045429537907,0.18692227072030074,0.19480704772853097,0.19090495903422314,0.1852085947840656
25,0.1938076064159433,0.1893804850077272,0.1829231952781923,0.1984162750678673,0.19392211268561108,0.18737951476566406,0.19668635636710127,0.1926278713974753,0.18670263727106107
26,0.19290765698603393,0.18853331461182532,0.18215943396076115,0.19913489159241823,0.19458521069657186,0.18795150411750558,0.19781979131737018,0.19360066753797078,0.18744290935041297
27,0.192418812078611,0.18807901210876324,0.1817610716326288,0.19957071543815497,0.19499096310439515,0.18830537296725045,0.19765353783436831,0.19334739921260977,0.18705821829865496
28,0.19195944740255136,0.18766199938456607,0.18141205693040705,0.20008523574072187,0.1954634546155449,0.18871182239939088,0.1971403628780124,0.19278745685300167,0.18642828545811932
29,0.19174960475402983,0.18746862022218103,0.18125113391236414,0.2005996653330442,0.1959400827952451,0.18911761692111498,0.19627660280428758,0.1918660503370915,0.18542369782216572
30,0.19201326497799176,0.18772425769049264,0.18148937963265846,0.20141901911982577,0.19669496301626319,0.189767562047374,0.19489222928636965,0.1904028003520747,0.1838516429104302
