Step,front_r_mean,front_g_mean,front_b_mean,left_r_mean,left_g_mean,left_b_mean,right_r_mean,right_g_mean,right_b_mean
0,0.6626892780673056,0.6626892780673056,0.6626892780673056,0.6607520062205136,0.6607520062205136,0.6607520062205136,0.6835064748721802,0.6835064748721802,0.6835064748721802
1,0.6625430453022964,0.6625430453022964,0.6625430453022964,0.6606070806010275,0.6606070806010275,0.6606070806010275,0.6831005088998531,0.6831005088998531,0.6831005088998531
2,0.6613040627593859,0.6613040627593859,0.6613040627593859,0.6602718896446534,0.6602718896446534,0.6602718896446534,0.6759969458219767,0.6759969458219767,0.6759969458219767
3,0.6608717359882778,0.6608717359882778,0.6608717359882778,0.660855956913974,0.660855956913974,0.660855956913974,0.6615727218469752,0.6615727218469752,0.6615727218469752
4,0.6616098895920416,0.6616098895920416,0.6616098895920416,0.6631571067675153,0.6631571067675153,0.6631571067675153,0.654169917566546,0.654169917566546,0.654169917566546
5,0.6632036955619652,0.6632036955619652,0.6632036955619652,0.6729321237521906,0.6729321237521906,0.6729321237521906,0.6543998100539886,0.6543998100539886,0.6543998100539886
6,0.6656197333304154,0.6656197333304154,0.6656197333304154,0.6777846139070817,0.6777846139070817,0.6777846139070817,0.6557771982128937,0.6557771982128937,0.6557771982128937
7,0.6696279411210567,0.6696279411210567,0.6696279411210567,0.6780467899751486,0.6780467899751486,0.6780467899751486,0.6570414386996577,0.6570414386996577,0.6570414386996577
8,0.6736683209799642,0.6736683209799642,0.6736683209799642,0.6789877604726485,0.6789877604726485,0.6789877604726485,0.6588124071113884,0.6588124071113884,0.6588124071113884
9,0.675800277192807,0.675800277192807,0.675800277192807,0.679591243865426,0.679591243865426,0.679591243865426,0.6594026056935623,0.6594026056935623,0.6594026056935623
10,0.6733183988692891,0.6733183988692891,0.6733183988692891,0.6795189157288798,0.6795189157288798,0.6795189157288798,0.6575119743305479,0.6575119743305479,0.6575119743305479
11,0.6700801953987376,0.6700801953987376,0.6700801953987376,0.6792374477866504,0.6792374477866504,0.6792374477866504,0.6555982814620627,0.6555982814620627,0.6555982814620627
12,0.6662268607725653,0.6662268607725653,0.6662268607725653,0.679789188632383,0.679789188632383,0.679789188632383,0.6536126913396713,0.6536126913396713,0.6536126913396713
13,0.6634228157417739,0.6634228157417739,0.6634228157417739,0.6809168441217279,0.6809168441217279,0.6809168441217279,0.6521960429032906,0.6521960429032906,0.6521960429032906
14,0.6605554696603982,0.6605554696603982,0.6605554696603982,0.6794775603995266,0.6794775603995266,0.6794775603995266,0.6504333798745102,0.6504333798745102,0.6504333798745102
15,0.6588720655093063,0.6588720655093063,0.6588720655093063,0.6752227764922498,0.6752227764922498,0.6752227764922498,0.648939829964331,0.648939829964331,0.648939829964331
