step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
1,training,0.09228451,0.1937970295548439,0.0,0.00018277595520560866,0.0005416577344137363,0.003295997347818273
2,training,0.037671767,0.08121760189533234,0.0,0.005414171228597271,0.0005648956226213172,0.003439537894440634
3,training,0.010430077,0.0228765606880188,0.0,0.03800998986939522,0.0007877038977493446,0.017521392198791813
4,training,0.0005589932,0.10574269294738775,0.0,0.07724814808272565,0.0023665719323458663,0.0698463161013541
5,training,0.012759881,0.20044022798538202,0.0,0.11637243341933201,0.006505986855744562,0.14570830798433915
6,training,0.0272529,0.20509597659111023,0.0,0.1548369304643635,0.013828391451797682,0.23284328078130825
7,training,0.042079244,0.2941366285085678,0.0689380821231418,0.1926885117130704,0.02465629410609206,0.325895422461928
8,training,0.04259988,0.2809949666261673,0.0689380821231418,0.22903834851374386,0.038823585286178096,0.41748924288566364
9,training,0.038159028,0.2567444294691086,0.0689380821231418,0.26420113382381066,0.05629081255562826,0.502914207111465
10,training,0.023968745,0.1397097222507,0.08860761471823941,0.31424506589743856,0.08765308845611568,0.6127246253105267
11,training,0.027707255,0.1886281818151474,0.08860761471823941,0.3298151452561002,0.09897014727641856,0.6414914139873499
12,training,0.03810802,0.24392275139689443,0.08860761471823941,0.3611672893403074,0.12306872312758403,0.6617606035689599
13,training,0.044347912,0.2623806353658438,0.08860761471823941,0.39268184505127274,0.14777613025853933,0.6673710968659736
14,training,0.05139343,0.22937185980845243,0.08860761471823941,0.42395847363335515,0.17253898334843717,0.6709737994988206
15,training,0.038967043,0.24722989089787012,0.08860761471823941,0.45519284045069636,0.19737400708062489,0.6717792982358827
16,training,0.055201218,0.27005241904407734,0.08860761471823941,0.4866118363767181,0.2223485496752761,0.6711897689218339
17,training,0.055165216,0.29225933318957686,0.1458435326860691,0.5178012447481417,0.2471053860980166,0.6698620842843849
18,training,0.056002576,0.2789396876469255,0.1458435326860691,0.549512811819872,0.2718788667861792,0.6422689949654194
19,training,0.058793943,0.2700196746736765,0.1458435326860691,0.5825842075936462,0.2951933417400778,0.5867762509933055
20,training,0.043388084,0.2641553692519665,0.1458435326860691,0.6167369584068125,0.316598371941788,0.5332293692328464
21,training,0.055898916,0.26468420773744583,0.1458435326860691,0.6519867553046665,0.33624220042318215,0.48492652486837867
22,training,0.061989613,0.20583638921380043,0.1458435326860691,0.6881494598493827,0.35428751093468924,0.44084314736047325
23,training,0.055768624,0.1922484636306763,0.19865573856829782,0.7248453755301268,0.37067960464195254,0.40224303309764364
24,training,0.05668807,0.17900735139846805,0.19865573856829782,0.7619731254735292,0.38582733682522224,0.3730325618124523
25,training,0.052707545,0.1674528606235981,0.19865573856829782,0.7997710307824043,0.4000292732068762,0.346227667646413
26,training,0.04031637,0.1520490162074566,0.19865573856829782,0.8375757532805781,0.4131374968436101,0.32173486114826555
27,training,0.056484446,0.08495659939944744,0.19865573856829782,0.8951605855372544,0.43121515409496275,0.2871575638254081
28,training,0.039968215,0.014458749443292625,0.19865573856829782,0.914385603752628,0.43681957124393056,0.2807615906737448
29,training,0.020876486,0.028811614960432053,0.17382782497094448,0.9528100879355884,0.4476724460580436,0.2699964950935903
30,training,0.03801876,0.025612033903598785,0.17382782497094448,1.010877076248415,0.4632960322975115,0.2561846932528136
31,training,0.026200958,0.00320535525679589,0.17382782497094448,1.0495766936775688,0.4732166352236446,0.24484818379507223
32,training,0.02777972,0.0424491409212351,0.17382782497094448,1.0885813954116483,0.482723510779341,0.23352774573189447
33,training,0.033256225,0.07213829457759857,0.17382782497094448,1.1275102352087936,0.49177987748747737,0.2226875284710274
34,training,0.025059601,0.07008631527423859,0.110395003716626,1.1666156200676976,0.5003638720555112,0.20929431333286538
35,training,0.031532973,0.05667052604258061,0.110395003716626,1.20579117291764,0.508498576820703,0.2009918404989502
36,training,0.021796688,0.07066512852907181,0.110395003716626,1.2450275054160953,0.5163566582343279,0.1939216882945583
37,training,0.014982725,0.02905657608062029,0.110395003716626,1.2843821443758858,0.5239049878665643,0.18506781879109627
38,training,0.022927566,0.041637782007455826,0.110395003716626,1.3433870142375384,0.5346613862673407,0.17480249679263724
39,training,0.0073200357,0.03418963262811303,0.110395003716626,1.3828655382604422,0.541451468780023,0.16595703970816095
40,training,0.025762448,0.034199213376268744,0.05877110429472518,1.4222771870972173,0.5479335555204272,0.15975460839113434
41,training,0.016938599,0.03777686133980751,0.05877110429472518,1.4618511590821937,0.5541679348765773,0.15197844101058566
42,training,0.012113716,0.055743592558428645,0.05877110429472518,1.4816545151759275,0.5571607029522905,0.14866882573551293
43,training,0.011838771,0.046450525522232056,0.05877110429472518,1.5410222885390148,0.5657741375927008,0.1372968037285437
44,training,0.0019371284,0.03656391240656375,0.05877110429472518,1.6005973115831045,0.5733696605360747,0.11617140478104707
45,training,0.0055521657,0.04324949812144041,0.05877110429472518,1.6204802691142002,0.5756286205494642,0.11034138674676315
46,training,0.0053671068,0.0762981716543436,0.020610931190708216,1.7201236242881497,0.5852228927299246,0.08199168977622007
47,training,0.00986225,0.0843660831451416,0.020610931190708216,1.7601216058911424,0.5884143871259948,0.07987696780518194
48,training,0.006571157,0.09057707339525223,0.020610931190708216,1.7998227234904176,0.5916713497610814,0.08515341562941836
49,training,0.005722643,0.08158595487475395,0.020610931190708216,1.8595210205607204,0.5971286846033574,0.09706428256166393
50,training,0.0058394526,0.009872039780020714,0.03054534493437613,1.8991869361423812,0.6011145597865534,0.10329298166513602
51,training,0.0031049736,0.10943775624036788,0.03054534493437613,1.9388383093753496,0.6053776342593788,0.1109029142356008
52,training,0.0057410146,0.09886319003999232,0.03054534493437613,1.9785911576031163,0.6099519305413027,0.11775415914365664
